US	PA_shermans dale	4	0	2	0
US	HI_kealakekua	2	0	0	0
US	FL_grant	0	1	0	0
US	UT_wellsville	6	6	0	0
US	WI_reedsville	0	1	0	0
US	MN_campbell	0	1	1	0
US	OH_northfield	48	73	23	0
US	AZ_fountain hills	61	112	46	2
US	PA_milton	11	17	4	0
US	CA_atherton	18	6	5	0
US	CA_vacaville	171	229	92	1
US	NC_gibson	0	1	0	0
US	GA_lithonia	234	249	104	1
US	CO_vona	0	2	1	0
US	MO_newark	0	1	0	0
US	FL_st petersburg	1235	1979	990	21
US	VA_rose hill	1	0	0	0
US	WI_waupun	19	13	4	0
US	NE_north platte	26	16	16	0
US	OH_independence	47	80	16	1
US	MA_mendon	3	18	3	0
US	NE_deshler	1	0	1	0
US	OK_guthrie	15	28	9	0
US	NH_rindge	8	16	10	0
US	CA_santee	79	117	60	1
US	NJ_branchville	5	11	3	0
US	OK_ponca city	40	49	16	0
US	NC_dover	14	5	4	0
US	MO_gideon	0	0	1	0
US	GA_midway	1	0	3	0
US	UT_bear river city	1	0	0	0
US	IA_griswold	1	1	0	0
US	CA_north hollywood	353	236	72	1
US	MN_lindstrom	43	60	10	1
US	TX_freeport	8	10	2	0
US	AL_waterloo	0	1	0	0
US	SC_little rock	1	0	0	0
US	VT_essex	1	0	0	0
US	AR_yellville	2	3	1	0
US	MN_st bonifacius	10	6	4	0
US	PA_west finley	0	1	0	0
US	WA_neah bay	0	1	0	0
US	NE_norfolk	30	49	8	0
US	NY_orient	0	1	4	0
US	AL_morris	2	0	0	0
US	WY_basin	10	7	2	0
US	NH_bedford	81	136	27	0
US	TX_red rock	1	1	4	0
US	WY_teton village	0	1	1	0
US	NC_shallotte	45	65	37	4
US	NJ_harrington park	3	6	6	0
US	TX_highlands	17	14	6	0
US	AZ_greer	0	2	0	0
US	TX_carrizo springs	4	2	1	0
US	OK_beggs	3	4	0	0
US	UT_richfield	1	7	5	0
US	CA_santa paula	7	6	1	0
US	MA_edgartown	7	8	1	0
US	ME_greene	3	3	2	0
US	OH_madison	47	63	14	0
US	WV_snowshoe	0	3	0	0
US	PA_garnet valley	4	12	4	0
US	MN_webster	3	4	4	0
US	MI_petersburg	1	1	0	0
US	TX_montalba	0	4	0	0
US	AZ_congress	3	1	1	0
US	AZ_sanders	4	2	0	0
US	NJ_ocean gate	1	0	0	0
US	IA_springville	3	1	1	0
US	WI_crandon	0	3	0	0
US	CT_niantic	23	63	25	0
US	ME_troy	1	0	0	0
US	IL_thebes	0	1	0	0
US	LA_kelly	0	1	0	0
US	MI_leslie	2	1	0	0
US	AL_tyler	0	1	0	0
US	IN_whitestown	10	2	0	0
US	IL_dahlgren	2	2	0	0
US	NY_apalachin	4	5	2	0
US	VA_big island	1	0	4	0
US	NH_canterbury	6	4	3	0
US	IL_carlinville	15	28	2	0
US	WI_cochrane	2	2	0	0
US	IA_kellogg	2	0	1	0
US	FL_summerland key	11	17	12	0
US	WI_abrams	0	1	0	0
US	MA_norfolk	6	8	1	0
US	IL_boody	0	0	1	0
US	IL_springerton	0	1	0	0
US	NH_manchester	258	528	169	2
US	NH_kingston	5	40	11	1
US	NE_louisville	1	2	0	0
US	MA_forestdale	3	2	6	1
US	TX_marfa	0	2	0	0
US	ID_garden city	6	9	2	0
US	NY_west park	3	1	0	0
US	TX_brookshire	2	5	2	0
US	LA_deridder	27	20	11	0
US	OK_muldrow	0	2	0	0
US	TX_la vernia	41	27	19	0
US	KS_plainville	2	6	0	0
US	WV_huntington	99	212	36	0
US	TX_kaufman	17	12	9	1
US	AK_bethel	10	1	0	0
US	NM_arenas valley	1	0	0	0
US	NJ_port murray	1	3	3	0
US	IA_walker	1	0	0	0
US	VA_rustburg	15	12	9	0
US	NC_parmele	8	2	3	0
US	IN_ladoga	2	1	0	0
US	MD_west friendship	3	8	11	0
US	WA_west richland	25	14	8	0
US	NY_williamson	16	13	6	0
US	PA_mc donald	1	7	2	0
US	NY_rexford	1	5	0	0
US	IA_mount auburn	2	0	0	0
US	NC_sugar grove	1	1	0	0
US	PA_temple	5	7	3	0
US	NY_endicott	74	84	46	0
US	CA_thornton	0	2	0	0
US	MD_snow hill	3	7	1	0
US	NC_otto	2	2	0	0
US	NH_winchester	0	1	1	0
US	AZ_cochise	0	2	0	0
US	TX_willis	7	8	5	0
US	NM_tijeras	1	7	2	1
US	TN_powell	15	27	8	0
US	TX_olney	0	2	0	0
US	ND_sawyer	1	1	0	0
US	TN_castalian springs	7	3	1	0
US	TX_bertram	7	8	6	0
US	WA_spokane	651	1108	271	3
US	VA_mathews	3	0	1	0
US	NE_franklin	2	0	0	0
US	GA_crawfordville	1	0	0	0
US	PA_olyphant	17	25	6	0
US	CO_norwood	2	0	1	0
US	OK_buffalo	0	1	0	0
US	TN_manchester	33	46	18	0
US	SD_hurley	0	1	0	0
US	RI_woonsocket	82	169	76	3
US	UT_layton	45	77	33	1
US	KS_anthony	0	2	0	0
US	CA_cedarville	1	0	0	0
US	PA_new london	0	0	1	0
US	CA_hilmar	6	2	0	0
US	NE_pender	1	2	0	0
US	WI_cambria	2	4	2	0
US	ME_biddeford	24	46	16	0
US	AL_hanceville	0	4	2	0
US	IA_moulton	0	1	0	0
US	NY_woodhaven	52	50	22	1
US	MN_buffalo	12	15	13	2
US	IA_west branch	8	7	4	0
US	WI_strum	0	2	2	0
US	NY_middle island	23	42	28	1
US	CO_platteville	5	0	1	0
US	IA_stratford	1	1	0	0
US	PA_thornton	0	0	1	0
US	WI_east troy	16	19	5	0
US	GA_adel	10	10	5	0
US	OK_indianola	1	0	0	0
US	WA_darrington	1	0	0	0
US	CT_harwinton	0	2	1	0
US	ME_deer isle	1	0	0	0
US	WI_marshall	11	3	1	0
